run_id,timestamp,CPU Model,CPU Cores,CPU Frequency,Total RAM,GPU Model,Operating System,DRL Algorithm Used,batch_size,buffer_size,learning_rate,beta,epsilon,lambda,num_epoch,normalize,hidden_units,num_layers,gamma,max_steps,time_horizon,3DBall.Environment.CumulativeReward.mean,Time Elapsed/s
run_batch_size40_buffer_size100_learning_rate0.0003_beta0.0013_epsilon0.3,2025-12-07T05:36:33Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0003,0.0013,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,87.021442,31.0
run_batch_size40_buffer_size100_learning_rate0.0003_beta0.0014_epsilon0.1,2025-12-07T05:37:14Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0003,0.0014,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,73.100011,30.0
run_batch_size40_buffer_size100_learning_rate0.0003_beta0.0014_epsilon0.15,2025-12-07T05:37:55Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0003,0.0014,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,93.938476,34.0
run_batch_size40_buffer_size100_learning_rate0.0003_beta0.0014_epsilon0.2,2025-12-07T05:38:38Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0003,0.0014,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,89.792321,30.0
run_batch_size40_buffer_size100_learning_rate0.0003_beta0.0014_epsilon0.25,2025-12-07T05:39:17Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0003,0.0014,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,95.008348,32.0
run_batch_size40_buffer_size100_learning_rate0.0003_beta0.0014_epsilon0.3,2025-12-07T05:39:57Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0003,0.0014,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,92.938476,30.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.001_epsilon0.1,2025-12-07T05:40:31Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.001,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,74.581262,34.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.001_epsilon0.15,2025-12-07T05:41:17Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.001,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,88.538475,34.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.001_epsilon0.2,2025-12-07T05:41:58Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.001,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,94.375014,30.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.001_epsilon0.25,2025-12-07T05:42:32Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.001,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,86.264299,38.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.001_epsilon0.3,2025-12-07T05:43:16Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.001,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,87.707156,31.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0011_epsilon0.1,2025-12-07T05:43:54Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0011,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,81.100012,30.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0011_epsilon0.15,2025-12-07T05:44:28Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0011,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,96.291681,34.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0011_epsilon0.2,2025-12-07T05:45:09Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0011,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,86.214299,35.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0011_epsilon0.25,2025-12-07T05:45:49Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0011,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,88.776937,33.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0011_epsilon0.3,2025-12-07T05:46:30Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0011,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,94.350014,32.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0012_epsilon0.1,2025-12-07T05:47:10Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0012,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,86.942871,31.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0012_epsilon0.15,2025-12-07T05:47:48Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0012,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,74.635305,30.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0012_epsilon0.2,2025-12-07T05:48:27Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0012,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,100.000015,31.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0012_epsilon0.25,2025-12-07T05:49:03Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0012,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,97.066682,35.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0012_epsilon0.3,2025-12-07T05:49:45Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0012,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,72.352952,36.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0013_epsilon0.1,2025-12-07T05:50:29Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0013,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,91.057157,33.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0013_epsilon0.15,2025-12-07T05:51:09Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0013,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,85.185727,34.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0013_epsilon0.2,2025-12-07T05:51:51Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0013,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,86.028584,34.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0013_epsilon0.25,2025-12-07T05:52:36Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0013,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,83.600012,32.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0013_epsilon0.3,2025-12-07T05:53:13Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0013,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,83.907156,34.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0014_epsilon0.1,2025-12-07T05:53:55Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0014,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,75.806262,33.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0014_epsilon0.15,2025-12-07T05:54:32Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0014,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,85.985727,31.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0014_epsilon0.2,2025-12-07T05:55:12Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0014,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,74.094129,31.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0014_epsilon0.25,2025-12-07T05:55:50Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0014,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,91.007706,32.0
run_batch_size40_buffer_size100_learning_rate0.0004_beta0.0014_epsilon0.3,2025-12-07T05:56:31Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0004,0.0014,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,92.1643,30.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.001_epsilon0.1,2025-12-07T05:57:05Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.001,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,63.147378,31.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.001_epsilon0.15,2025-12-07T05:57:42Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.001,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,92.569245,31.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.001_epsilon0.2,2025-12-07T05:58:17Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.001,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,95.307707,32.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.001_epsilon0.25,2025-12-07T05:58:57Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.001,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,94.48463,31.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.001_epsilon0.3,2025-12-07T05:59:34Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.001,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,78.386679,31.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0011_epsilon0.1,2025-12-07T06:00:13Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0011,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,87.12309,33.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0011_epsilon0.15,2025-12-07T06:00:54Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0011,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,88.376937,31.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0011_epsilon0.2,2025-12-07T06:01:34Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0011,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,88.515398,30.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0011_epsilon0.25,2025-12-07T06:02:14Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0011,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,92.492321,30.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0011_epsilon0.3,2025-12-07T06:02:49Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0011,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,80.113345,30.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0012_epsilon0.1,2025-12-07T06:03:27Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0012,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,70.850011,34.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0012_epsilon0.15,2025-12-07T06:04:05Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0012,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,80.042869,33.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0012_epsilon0.2,2025-12-07T06:04:44Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0012,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,88.435728,39.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0012_epsilon0.25,2025-12-07T06:05:30Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0012,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,98.900015,30.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0012_epsilon0.3,2025-12-07T06:06:06Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0012,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,88.746167,32.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0013_epsilon0.1,2025-12-07T06:06:46Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0013,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,88.930782,32.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0013_epsilon0.15,2025-12-07T06:07:28Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0013,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,81.421441,34.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0013_epsilon0.2,2025-12-07T06:08:10Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0013,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,89.307706,33.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0013_epsilon0.25,2025-12-07T06:08:50Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0013,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,100.000015,31.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0013_epsilon0.3,2025-12-07T06:09:25Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0013,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,97.783348,34.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0014_epsilon0.1,2025-12-07T06:10:05Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0014,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,74.766678,36.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0014_epsilon0.15,2025-12-07T06:10:50Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0014,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,88.969244,35.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0014_epsilon0.2,2025-12-07T06:11:31Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0014,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,86.471441,34.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0014_epsilon0.25,2025-12-07T06:12:10Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0014,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,82.864298,31.0
run_batch_size40_buffer_size100_learning_rate0.0005_beta0.0014_epsilon0.3,2025-12-07T06:12:46Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,100,0.0005,0.0014,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,83.050013,31.0
run_batch_size40_buffer_size2500_learning_rate0.0001_beta0.001_epsilon0.1,2025-12-07T06:13:25Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,2500,0.0001,0.001,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,5.396757,31.0
run_batch_size40_buffer_size2500_learning_rate0.0001_beta0.001_epsilon0.15,2025-12-07T06:14:04Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,2500,0.0001,0.001,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,9.267828,30.0
run_batch_size40_buffer_size2500_learning_rate0.0001_beta0.001_epsilon0.2,2025-12-07T06:14:38Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,2500,0.0001,0.001,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,16.373137,32.0
run_batch_size40_buffer_size2500_learning_rate0.0001_beta0.001_epsilon0.25,2025-12-07T06:15:17Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,2500,0.0001,0.001,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,16.802988,30.0
run_batch_size40_buffer_size2500_learning_rate0.0001_beta0.001_epsilon0.3,2025-12-07T06:15:57Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,2500,0.0001,0.001,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,46.400008,31.0
run_batch_size40_buffer_size2500_learning_rate0.0001_beta0.0011_epsilon0.1,2025-12-07T06:16:35Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,2500,0.0001,0.0011,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,6.942569,31.0
run_batch_size40_buffer_size2500_learning_rate0.0001_beta0.0011_epsilon0.15,2025-12-07T06:17:10Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,2500,0.0001,0.0011,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,18.065003,34.0
run_batch_size40_buffer_size2500_learning_rate0.0001_beta0.0011_epsilon0.2,2025-12-07T06:17:53Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,2500,0.0001,0.0011,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,22.924004,34.0
run_batch_size40_buffer_size2500_learning_rate0.0001_beta0.0011_epsilon0.25,2025-12-07T06:18:31Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,2500,0.0001,0.0011,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,31.054291,35.0
run_batch_size40_buffer_size2500_learning_rate0.0001_beta0.0011_epsilon0.3,2025-12-07T06:19:10Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,2500,0.0001,0.0011,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,37.91035,35.0
run_batch_size40_buffer_size2500_learning_rate0.0001_beta0.0012_epsilon0.1,2025-12-07T06:19:53Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,2500,0.0001,0.0012,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,5.77184,36.0
run_batch_size40_buffer_size2500_learning_rate0.0001_beta0.0012_epsilon0.15,2025-12-07T06:20:37Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,2500,0.0001,0.0012,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,19.692985,30.0
run_batch_size40_buffer_size2500_learning_rate0.0001_beta0.0012_epsilon0.2,2025-12-07T06:21:15Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,2500,0.0001,0.0012,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,9.216668,36.0
run_batch_size40_buffer_size2500_learning_rate0.0001_beta0.0012_epsilon0.25,2025-12-07T06:21:56Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,2500,0.0001,0.0012,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,21.760003,34.0
