run_id,timestamp,cpu_model,cpu_cores,cpu_frequency,total_ram,gpu_model,operating_system,drl_algorithm,batch_size,buffer_size,learning_rate,beta,epsilon,lambda,num_epoch,normalize,hidden_units,num_layers,gamma,max_steps,time_horizon,cumulative_reward_mean,time_elapased_seconds
batch_size_32_run2,2025-11-30T23:16:36Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.604604,255.0
batch_size_32_run3,2025-11-30T23:21:04Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.71096,335.0
batch_size_32_run4,2025-11-30T23:26:53Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.552023,339.0
batch_size_48_run0,2025-11-30T23:32:44Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,48,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.760093,261.0
batch_size_48_run1,2025-11-30T23:37:18Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,48,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.950564,217.0
batch_size_48_run2,2025-11-30T23:41:07Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,48,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.787075,224.0
batch_size_48_run3,2025-11-30T23:45:05Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,48,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.695601,230.0
batch_size_48_run4,2025-11-30T23:49:13Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,48,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.852488,332.0
batch_size_64_run0,2025-11-30T23:55:05Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.566445,233.0
batch_size_64_run1,2025-11-30T23:59:10Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.734006,289.0
batch_size_64_run2,2025-12-01T00:04:14Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.525833,291.0
batch_size_64_run3,2025-12-01T00:09:20Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.422603,171.0
batch_size_64_run4,2025-12-01T00:12:35Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.773221,257.0
batch_size_80_run0,2025-12-01T00:17:08Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,80,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.738638,211.0
batch_size_80_run1,2025-12-01T00:20:55Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,80,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.801713,213.0
batch_size_80_run2,2025-12-01T00:24:48Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,80,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.15434,319.0
batch_size_80_run3,2025-12-01T00:30:28Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,80,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.771749,239.0
batch_size_80_run4,2025-12-01T00:34:45Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,80,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.589856,278.0
batch_size_96_run0,2025-12-01T00:39:48Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,96,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.620034,274.0
batch_size_96_run1,2025-12-01T00:44:34Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,96,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.7009,155.0
batch_size_96_run2,2025-12-01T00:47:23Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,96,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.772191,142.0
batch_size_96_run3,2025-12-01T00:49:58Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,96,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.684924,196.0
batch_size_96_run4,2025-12-01T00:53:27Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,96,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.498243,260.0
batch_size_112_run0,2025-12-01T00:57:58Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,112,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.6843,223.0
batch_size_112_run1,2025-12-01T01:01:55Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,112,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.563648,243.0
batch_size_112_run2,2025-12-01T01:06:11Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,112,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.375148,176.0
batch_size_112_run3,2025-12-01T01:09:21Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,112,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.795355,176.0
batch_size_112_run4,2025-12-01T01:12:28Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,112,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.878338,291.0
batch_size_128_run0,2025-12-01T01:17:31Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,128,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.536498,150.0
batch_size_128_run1,2025-12-01T01:20:21Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,128,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.714687,258.0
batch_size_128_run2,2025-12-01T01:24:53Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,128,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.287589,151.0
batch_size_128_run3,2025-12-01T01:27:36Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,128,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.832367,118.0
batch_size_128_run4,2025-12-01T01:29:42Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,128,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.672252,146.0
batch_size_144_run0,2025-12-01T01:32:23Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,144,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.688372,187.0
batch_size_144_run1,2025-12-01T01:35:42Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,144,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.616395,135.0
batch_size_144_run2,2025-12-01T01:38:09Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,144,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.603322,173.0
batch_size_144_run3,2025-12-01T01:41:13Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,144,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.072421,254.0
batch_size_144_run4,2025-12-01T01:45:41Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,144,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.732722,170.0
batch_size_160_run0,2025-12-01T01:48:47Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,160,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.770907,164.0
batch_size_160_run1,2025-12-01T01:51:49Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,160,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.52502,165.0
batch_size_160_run2,2025-12-01T01:54:49Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,160,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.650044,158.0
batch_size_160_run3,2025-12-01T01:57:38Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,160,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.585678,188.0
batch_size_160_run4,2025-12-01T02:00:59Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,160,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.648122,118.0
batch_size_16_run0,2025-12-01T02:17:40Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.457477,26656.0
batch_size_16_run1,2025-12-01T09:42:05Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.649956,128.0
batch_size_16_run2,2025-12-01T09:44:19Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.021656,4782.0
cpu_batch_size_16_run0,2025-12-01T12:01:53Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.57076,321.0
cpu_batch_size_16_run0,2025-12-01T12:31:20Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.631401,361.0
cpu_batch_size_16_run1,2025-12-01T12:37:31Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.46826,445.0
cpu_batch_size_16_run2,2025-12-01T12:45:09Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.96388,414.0
cpu_batch_size_16_run3,2025-12-01T12:52:18Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.750046,318.0
cpu_batch_size_16_run4,2025-12-01T12:57:55Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.153041,296.0
cpu_batch_size_32_run0,2025-12-01T13:03:07Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.406471,323.0
cpu_batch_size_32_run1,2025-12-01T13:08:44Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.902603,253.0
cpu_batch_size_32_run2,2025-12-01T13:13:09Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.76384,256.0
cpu_batch_size_32_run3,2025-12-01T13:17:40Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.985193,325.0
cpu_batch_size_32_run4,2025-12-01T13:23:17Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.768004,305.0
cpu_batch_size_48_run0,2025-12-01T13:28:33Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.645161,400.0
cpu_batch_size_48_run1,2025-12-01T13:35:26Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.436175,288.0
cpu_batch_size_48_run2,2025-12-01T13:40:24Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.927992,195.0
cpu_batch_size_48_run3,2025-12-01T13:43:48Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.989562,238.0
cpu_batch_size_48_run4,2025-12-01T13:48:01Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.214583,321.0
cpu_batch_size_64_run0,2025-12-01T13:53:31Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.898303,194.0
cpu_batch_size_64_run1,2025-12-01T13:56:55Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.73578,254.0
cpu_batch_size_64_run2,2025-12-01T14:01:23Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.998111,478.0
cpu_batch_size_64_run3,2025-12-01T14:09:53Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.469309,539.0
cpu_batch_size_64_run4,2025-12-01T14:19:37Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.498083,655.0
cpu_batch_size_80_run0,2025-12-01T14:31:18Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.834139,528.0
cpu_batch_size_80_run1,2025-12-01T14:40:38Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.689973,505.0
cpu_batch_size_80_run2,2025-12-01T14:49:35Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.755803,326.0
cpu_batch_size_80_run3,2025-12-01T14:55:55Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.872217,543.0
cpu_batch_size_80_run4,2025-12-01T15:05:20Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.081134,425.0
cpu_batch_size_96_run0,2025-12-01T15:12:47Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.654737,383.0
cpu_batch_size_96_run1,2025-12-01T15:19:28Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.56775,421.0
cpu_batch_size_96_run2,2025-12-01T15:26:44Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.668347,386.0
cpu_batch_size_96_run3,2025-12-01T15:34:18Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.603663,429.0
cpu_batch_size_96_run4,2025-12-01T15:41:52Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,2.676038,302.0
cpu_batch_size_112_run0,2025-12-01T15:47:10Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.536386,462.0
cpu_batch_size_112_run1,2025-12-01T15:55:13Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.509179,394.0
cpu_batch_size_112_run2,2025-12-01T16:02:04Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.591371,254.0
cpu_batch_size_112_run3,2025-12-01T16:06:25Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.791115,285.0
cpu_batch_size_112_run4,2025-12-01T16:11:18Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.156321,230.0
cpu_batch_size_128_run0,2025-12-01T16:15:16Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.697484,289.0
cpu_batch_size_128_run1,2025-12-01T16:20:15Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.079085,262.0
cpu_batch_size_128_run2,2025-12-01T16:24:44Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.738822,259.0
cpu_batch_size_128_run3,2025-12-01T16:29:13Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.782032,246.0
